"Gene","MeanDecreaseAccuracy","MeanDecreaseGini"
"SLCO2A1",1.00100150250438,0.0418082854194309
"SMARCD2",1.00100150250438,0.00266666666666667
"SORL1",1.00100150250438,0.00783823529411765
"SPATS2",1.00100150250438,0.00780695652173912
"SPHK2",1.00100150250438,0.0112862745098039
"SPOCK3",1.00100150250438,0.0032
"SPRY4",1.00100150250438,0.034720724889146
"SPSB3",1.00100150250438,0.03388
"SPTAN1",1.00100150250438,0.0297540229885057
"SUCLG1",1.00100150250438,0.0135950486295314
"SULT2A1",1.00100150250438,0.00800476190476191
"TAF5",1.00100150250438,0.0229848208864602
"TAP1",1.00100150250438,0.00738461538461539
"TBCD",1.00100150250438,0.0036
"TCF12",1.00100150250438,0.0114035087719298
"TCF4",1.00100150250438,0.003
"TFAP2C",1.00100150250438,0.00685714285714286
"TFCP2L1",1.00100150250438,0.00389473684210526
"TIMELESS",1.00100150250438,0.00501333333333334
"TIMM8B",1.00100150250438,0.0391770186335404
"TM7SF3",1.00100150250438,0.0232367816091954
"TMCO1",1.00100150250438,0.018
"TMEM51",1.00100150250438,0.0152804232804233
"TNFRSF21",1.00100150250438,0.0254547545333923
"TNN",1.00100150250438,0.0343352500370089
"TNNT2",1.00100150250438,0.0105422969187675
"TPM2",1.00100150250438,0.00333333333333333
"TRIM10",1.00100150250438,0.000928571428571431
"TSPAN6",1.00100150250438,0.0216562582927908
"TWSG1",1.00100150250438,0.0364293706293706
"UBOX5",1.00100150250438,0.00371428571428572
"VAC14",1.00100150250438,0.00769230769230769
"VIM",1.00100150250438,0.0283102040816326
"VPS35",1.00100150250438,0.0316708994708995
"WFDC2",1.00100150250438,0.0174545454545455
"WIPI1",1.00100150250438,0.0048
"XPO1",1.00100150250438,0.0242968801313629
"ZBTB7B",1.00100150250438,0.0147368421052632
"ZMAT3",1.00100150250438,0.011265306122449
"ZNF230",1.00100150250438,0.010403453689168
"ZNF274",1.00100150250438,0.0217285714285714
"ZNF365",1.00100150250438,0.0231481481481482
"ZNF672",1.00100150250438,0.0288680272108843
"TPD52L1",0.989032936279015,0.0691586464906585
"GPM6B",0.963869385559391,0.0622046395367358
"TMEM100",0.959160435936103,0.062066484625887
"MAP4K2",0.958060095319867,0.0740544951822371
"TOP2A",0.938122099589067,0.0934827898027898
"WFDC1",0.907710129351825,0.0342632717533403
"PRCP",0.858956989411332,0.0993607336339494
"CASZ1",0.837387958794387,0.0523813787863323
"CST7",0.774244970457028,0.0780959113295146
"SLC1A7",0.687127012737541,0.0615983782986879
"C1orf54",0.680206907654383,0.0759598950153725
"LIN7A",0.647920246275944,0.0430347338935574
"ARC",0.632708666137081,0.0527106998264893
"SNX7",0.605627527369906,0.0173176470588235
"BNIP1",0.602999223665619,0.0224304815711595
"HMG20B",0.589029193319614,0.00892444444444445
"ATG9A",0.564063255344001,0.0541140435835351
"NOL12",0.549025847929959,0.0442098771958161
"AFF2",0.507803976750386,0.0623571428571429
"SORT1",0.505616252197035,0.0302672403780159
"C1D",0.494516542275359,0.0235948717948718
"LUZP1",0.489018108266644,0.0426118085618086
"CD38",0.470783032435775,0.0363177887246853
"XAB2",0.468060498961146,0.0288447249345082
"CFH",0.445050650056329,0.0690259477956518
"ZCCHC2",0.404822809590353,0.037848619868292
"DBR1",0.381369752912315,0.0111771659919028
"EFNB1",0.359954504625741,0.0446699058354045
"SPTLC1",0.347851107124756,0.0237951027300872
"ZCCHC14",0.301310808859738,0.0348666868015705
"NDRG2",0.207260006694778,0.00783554817275748
"SUV39H1",0.200008000480032,0.0456695286195286
"SNCA",0.185181167552755,0.0436214285714286
"ABCC8",0.162107227895433,0.0592989187303802
"ZBTB16",0.156177571144113,0.0106403078403078
"HKDC1",0.103204236645643,0.0174479418886199
"TFPI",0.0523425356634252,0.0302087829839233
"HSPB2",0.050475575112862,0.0334038461538462
"A2M",0,0
"A4GALT",0,0
"A4GNT",0,0
"AAAS",0,0
"AACS",0,0
"AADAC",0,0
"AAMP",0,0
"AANAT",0,0
"AASDHPPT",0,0
"AASS",0,0
"AATF",0,0
"AATK",0,0
"ABAT",0,0
"ABCA1",0,0
"ABCA12",0,0
"ABCA2",0,0.00375
"ABCA3",0,0
"ABCA4",0,0
"ABCA5",0,0
"ABCA6",0,0
"ABCA8",0,0
"ABCB1",0,0
"ABCB11",0,0
"ABCB4",0,0
"ABCB6",0,0
"ABCB8",0,0
"ABCB9",0,0
"ABCC1",0,0
"ABCC10",0,0.002
"ABCC2",0,0
"ABCC9",0,0.0038
"ABCD1",0,0
"ABCD2",0,0
"ABCD4",0,0
"ABCE1",0,0
"ABCF1",0,0
"ABCF2",0,0
"ABCF3",0,0
"ABCG1",0,0
"ABCG2",0,0
"ABCG4",0,0
"ABCG5",0,0
"ABHD10",0,0
"ABHD11",0,0
"ABHD2",0,0
"ABHD3",0,0
"ABHD4",0,0
"ABHD5",0,0
"ABHD6",0,0
"ABHD8",0,0
"ABI1",0,0
"ABI2",0,0
"ABL1",0,0
"ABLIM1",0,0
"ABLIM3",0,0
"ABO",0,0
"ABR",0,0
"ABT1",0,0
"ABTB2",0,0
"ACAA1",0,0
"ACAA2",0,0
"ACACA",0,0
"ACACB",0,0
"ACAD10",0,0
"ACAD8",0,0
"ACADL",0,0
"ACADM",0,0
"ACADSB",0,0
"ACADVL",0,0
"ACAT1",0,0
"ACAT2",0,0
"ACBD3",0,0
"ACBD4",0,0
"ACD",0,0
"ACE",0,0
"ACE2",0,0
"ACIN1",0,0
"ACLY",0,0
"ACO1",0,0
"ACO2",0,0.0032
"ACOT11",0,0
"ACOT7",0,0
"ACOT8",0,0
"ACOT9",0,0
"ACOX1",0,0
"ACP1",0,0
"ACP5",0,0
"ACP6",0,0
"ACRV1",0,0
"ACSBG1",0,0
"ACSBG2",0,0
"ACSL1",0,0
"ACSL3",0,0
"ACSL5",0,0
"ACSL6",0,0
"ACSM1",0,0
"ACSM3",0,0
"ACTA1",0,0
"ACTA2",0,0.00377777777777778
"ACTB",0,0
"ACTG2",0,0
"ACTL6A",0,0
"ACTL6B",0,0
"ACTL7A",0,0
"ACTL7B",0,0
"ACTL8",0,0
"ACTN3",0,0
"ACTN4",0,0
"ACTR1B",0,0
"ACTR2",0,0
"ACTR3",0,0
"ACTR5",0,0
"ACTR6",0,0
"ACTR8",0,0
"ACVR1",0,0
"ACVR1B",0,0
"ACVR2A",0,0
"ACVR2B",0,0
"ACVRL1",0,0
"ACYP1",0,0
"ADA",0,0
"ADAM10",0,0
"ADAM11",0,0
"ADAM15",0,0.00390909090909091
"ADAM17",0,0
"ADAM18",0,0
"ADAM19",0,0
"ADAM2",0,0
"ADAM20",0,0
"ADAM21",0,0
"ADAM23",0,0
"ADAM28",0,0
"ADAM30",0,0
"ADAM3A",0,0
"ADAM7",0,0
"ADAM8",0,0
"ADAM9",0,0
"ADAMDEC1",0,0.00378947368421053
"ADAMTS12",0,0
"ADAMTS13",0,0
"ADAMTS3",0,0
"ADAMTS5",0,0
"ADAMTS6",0,0
"ADAMTSL3",0,0.00342857142857143
"ADAR",0,0
"ADARB1",0,0.00769811320754717
"ADARB2",0,0
"ADAT1",0,0
"ADCK2",0,0
"ADCY1",0,0
"ADCY2",0,0
"ADCY7",0,0
"ADCY8",0,0
"ADCY9",0,0
"ADCYAP1",0,0
"ADCYAP1R1",0,0
"ADD1",0,0
"ADD3",0,0
"ADH1A",0,0.00771428571428571
"ADH1B",0,0
"ADH5",0,0
"ADH6",0,0
"ADH7",0,0
"ADI1",0,0.00769811320754717
"ADIPOQ",0,0
"ADIPOR1",0,0
"ADK",0,0
"ADM",0,0
"ADM2",0,0
"ADNP",0,0
"ADORA1",0,0
"ADORA2B",0,0
"ADORA3",0,0
"ADPGK",0,0
"ADPRH",0,0
"ADRA1B",0,0
"ADRA1D",0,0
"ADRA2B",0,0
"ADRA2C",0,0
"ADRB1",0,0
"ADRB3",0,0
"ADSL",0,0
"AFF3",0,0
"AFF4",0,0
"AFG3L2",0,0.00355555555555556
"AFM",0,0
"AFP",0,0
"AFTPH",0,0
"AGA",0,0
"AGBL2",0,0
"AGER",0,0.0103636363636364
"AGGF1",0,0
"AGMAT",0,0
"AGPAT1",0,0
"AGPAT2",0,0
"AGPAT3",0,0
"AGPAT4",0,0
"AGPAT5",0,0
"AGPS",0,0
"AGRN",0,0
"AGRP",0,0
"AGT",0,0
"AGTPBP1",0,0
"AGTR1",0,0.0125185185185185
"AGTR2",0,0
"AGXT",0,0
"AHCTF1",0,0
"AHCY",0,0
"AHCYL1",0,0
"AHDC1",0,0
"AHI1",0,0
"AHR",0,0
"AHSA1",0,0
"AICDA",0,0
"AIF1",0,0
"AIFM1",0,0.0114666666666667
"AIM2",0,0
"AIP",0,0
"AIPL1",0,0
"AIRE",0,0.003
"AJAP1",0,0
"AK1",0,0
"AK2",0,0
"AK5",0,0
"AKAP1",0,0
"AKAP10",0,0
"AKAP12",0,0
"AKAP13",0,0
"AKAP3",0,0
"AKAP4",0,0
"AKAP5",0,0
"AKAP6",0,0
"AKAP8",0,0
"AKAP8L",0,0
"AKAP9",0,0
"AKR1A1",0,0
"AKR1B10",0,0
"AKR1C1",0,0
"AKR1C3",0,0.00571428571428571
"AKR1C4",0,0
"AKR1D1",0,0
"AKR7A2",0,0
"AKR7A3",0,0
"AKT1",0,0
"AKT2",0,0
"AKT3",0,0.00373333333333333
"AKTIP",0,0.0144047619047619
"ALAD",0,0
"ALAS1",0,0
"ALAS2",0,0
"ALB",0,0
"ALCAM",0,0
"ALDH1A1",0,0
"ALDH1A2",0,0
"ALDH1A3",0,0
"ALDH1B1",0,0
"ALDH1L1",0,0
"ALDH2",0,0
"ALDH3A1",0,0
"ALDH3A2",0,0
"ALDH3B1",0,0
"ALDH3B2",0,0
"ALDH4A1",0,0
"ALDH5A1",0,0
"ALDH6A1",0,0
"ALDH7A1",0,0
"ALDH8A1",0,0
"ALDH9A1",0,0
"ALDOB",0,0
"ALDOC",0,0
"ALG12",0,0
"ALG13",0,0
"ALG3",0,0
"ALG5",0,0
"ALG6",0,0
"ALG8",0,0
"ALG9",0,0
"ALK",0,0
"ALKBH1",0,0
"ALKBH4",0,0
"ALLC",0,0
"ALMS1",0,0
"ALOX12",0,0
"ALOX12B",0,0
"ALOX12P2",0,0
"ALOX15",0,0
"ALOX15B",0,0
"ALOX5",0,0
"ALOXE3",0,0
"ALPI",0,0.00372938689217759
"ALPK3",0,0
"ALPL",0,0
"ALPP",0,0
"ALS2CL",0,0
"ALX3",0,0
"ALX4",0,0
"AMBN",0,0
"AMBP",0,0
"AMD1",0,0
"AMELX",0,0
"AMELY",0,0
"AMFR",0,0.00723809523809524
"AMHR2",0,0
"AMIGO2",0,0
"AMMECR1",0,0
"AMOT",0,0
"AMOTL2",0,0
"AMPD1",0,0
"AMPD2",0,0
"AMPD3",0,0
"AMPH",0,0
"AMT",0,0
"AMZ2",0,0
"ANAPC10",0,0
"ANAPC13",0,0
"ANAPC2",0,0
"ANAPC5",0,0
"ANG",0,0
"ANGEL1",0,0
"ANGEL2",0,0
"ANGPT1",0,0
"ANGPT2",0,0
"ANGPTL2",0,0.00380952380952381
"ANGPTL3",0,0
"ANGPTL4",0,0
"ANGPTL7",0,0
"ANK1",0,0
"ANKFY1",0,0
"ANKH",0,0
"ANKMY1",0,0
"ANKMY2",0,0
"ANKRA2",0,0.00378947368421053
"ANKRD10",0,0
"ANKRD11",0,0
"ANKRD12",0,0
"ANKRD17",0,0
"ANKRD2",0,0
"ANKRD26",0,0
"ANKRD27",0,0
"ANKRD28",0,0
"ANKRD40",0,0
"ANKRD46",0,0
"ANKRD49",0,0
"ANKRD55",0,0
"ANKRD6",0,0
"ANKRD7",0,0
"ANKS1A",0,0
"ANKZF1",0,0
"ANP32A",0,0
"ANP32D",0,0
"ANP32E",0,0
"ANPEP",0,0
"ANTXR1",0,0
"ANXA1",0,0
"ANXA10",0,0
"ANXA13",0,0
"ANXA2",0,0
"ANXA2P1",0,0
"ANXA3",0,0
"ANXA5",0,0
"ANXA7",0,0
"ANXA9",0,0
"AOAH",0,0
"AOC2",0,0
"AOX1",0,0
"AP1B1",0,0
"AP1G1",0,0
"AP1G2",0,0
"AP1M2",0,0
"AP1S1",0,0
"AP1S2",0,0
"AP2A2",0,0
"AP2B1",0,0
"AP2M1",0,0
"AP2S1",0,0
"AP3B1",0,0
"AP3B2",0,0
"AP3D1",0,0
"AP3M2",0,0
"AP4M1",0,0
"AP4S1",0,0
"APAF1",0,0
"APBA1",0,0
"APBA2",0,0
"APBB1IP",0,0
"APBB2",0,0
"APC",0,0
"APC2",0,0
"APCS",0,0
"APEH",0,0
"APEX1",0,0
"APEX2",0,0
"APH1A",0,0
"APH1B",0,0
"API5",0,0
"APLP1",0,0
"APLP2",0,0
"APOA2",0,0
"APOA4",0,0
"APOB",0,0
"APOBEC1",0,0
"APOBEC2",0,0
"APOBEC3C",0,0
"APOBEC3F",0,0
"APOBEC3G",0,0
"APOC1",0,0
"APOC3",0,0
"APOD",0,0.00389473684210526
"APOE",0,0
"APOF",0,0
"APOH",0,0
"APOL1",0,0
"APOL2",0,0
"APOL3",0,0
"APOL5",0,0
"APOL6",0,0
"APOLD1",0,0
"APOM",0,0
"APP",0,0
"APPBP2",0,0
"APRT",0,0
"APTX",0,0
"AQP1",0,0
"AQP2",0,0
"AQP3",0,0.0167437641723356
"AQP4",0,0
"AQP6",0,0
"AQP8",0,0
"AQP9",0,0.00371660859465737
"AQR",0,0
"AR",0,0
"ARCN1",0,0
"ARF3",0,0
"ARF4",0,0
"ARF5",0,0
"ARF6",0,0
"ARFGAP1",0,0
"ARFGAP3",0,0
"ARFGEF1",0,0
"ARFGEF2",0,0
"ARFIP1",0,0
"ARFIP2",0,0
"ARFRP1",0,0
"ARG2",0,0.00378947368421053
"ARHGAP1",0,0
"ARHGAP10",0,0
"ARHGAP11A",0,0
"ARHGAP12",0,0
"ARHGAP17",0,0
"ARHGAP19",0,0
"ARHGAP24",0,0
"ARHGAP25",0,0
"ARHGAP28",0,0
"ARHGAP29",0,0
"ARHGAP4",0,0.0142912087912088
"ARHGAP5",0,0
"ARHGAP6",0,0
"ARHGDIA",0,0
"ARHGDIB",0,0
"ARHGDIG",0,0
"ARHGEF10L",0,0
"ARHGEF11",0,0
"ARHGEF12",0,0
"ARHGEF15",0,0
"ARHGEF16",0,0
"ARHGEF17",0,0
"ARHGEF18",0,0
"ARHGEF2",0,0
"ARHGEF3",0,0
"ARHGEF4",0,0
"ARHGEF5",0,0
"ARHGEF6",0,0
"ARHGEF7",0,0
"ARHGEF9",0,0
"ARID1A",0,0
"ARID3A",0,0
"ARID4A",0,0
"ARID4B",0,0
"ARID5A",0,0
"ARID5B",0,0
"ARIH2",0,0
"ARL1",0,0
"ARL14",0,0
"ARL15",0,0
"ARL2",0,0
"ARL2BP",0,0
"ARL3",0,0
"ARL4C",0,0
"ARL4D",0,0
"ARL6IP1",0,0
"ARL6IP4",0,0
"ARL8B",0,0
"ARMC6",0,0
"ARMC7",0,0
"ARMC8",0,0
"ARMC9",0,0
"ARMCX1",0,0
"ARMCX2",0,0
"ARMCX3",0,0
"ARMCX5",0,0
"ARNT",0,0
"ARNT2",0,0
"ARPC1A",0,0
"ARPC1B",0,0
"ARPC2",0,0
"ARPC4",0,0
"ARPC5",0,0
"ARPC5L",0,0
"ARR3",0,0
"ARRB1",0,0
"ARSA",0,0
"ARSB",0,0
"ARSF",0,0
"ARSJ",0,0
"ART1",0,0
"ART3",0,0
"ART4",0,0
"ARTN",0,0
"ARVCF",0,0
"ASAH1",0,0
"ASB1",0,0
"ASB4",0,0
"ASB6",0,0
"ASB7",0,0
"ASB8",0,0.00988235294117647
"ASCC1",0,0
"ASCC2",0,0
"ASCC3",0,0
"ASCL1",0,0
"ASCL2",0,0
"ASCL3",0,0
"ASF1A",0,0.00391666666666667
"ASF1B",0,0
"ASGR1",0,0
"ASGR2",0,0.0243333333333333
"ASH1L",0,0
"ASH2L",0,0
"ASIP",0,0.00355555555555556
"ASL",0,0
"ASMT",0,0
"ASMTL",0,0
"ASNSD1",0,0
"ASPA",0,0
"ASPH",0,0
"ASPHD1",0,0
"ASPN",0,0
"ASPSCR1",0,0
"ASRGL1",0,0
"ASTE1",0,0
"ASTN2",0,0
"ASXL2",0,0
"ATAD2",0,0
"ATF1",0,0
"ATF2",0,0.00705882352941176
"ATF3",0,0
"ATF5",0,0
"ATF6",0,0
"ATF7",0,0
"ATF7IP",0,0
"ATF7IP2",0,0
"ATG12",0,0
"ATG3",0,0
"ATG4A",0,0
"ATG4B",0,0
"ATG5",0,0
"ATG7",0,0
"ATIC",0,0
"ATM",0,0
"ATN1",0,0
"ATOH1",0,0
"ATOX1",0,0
"ATP10A",0,0
"ATP10D",0,0
"ATP11A",0,0
"ATP11B",0,0
"ATP12A",0,0
"ATP13A1",0,0
"ATP13A2",0,0
"ATP1A1",0,0
"ATP1A2",0,0
"ATP1B1",0,0
"ATP1B2",0,0.00364805194805196
"ATP1B3",0,0
"ATP1B4",0,0
"ATP2A1",0,0
"ATP2A2",0,0
"ATP2A3",0,0
"ATP2B1",0,0
"ATP2B2",0,0
"ATP2B3",0,0
"ATP2B4",0,0
"ATP2C1",0,0
"ATP4A",0,0
"ATP4B",0,0
"ATP6AP1",0,0
"ATP6AP2",0,0
"ATP6V0A1",0,0
"ATP6V0A2",0,0
"ATP6V0A4",0,0
"ATP6V0B",0,0
"ATP6V0C",0,0
"ATP6V0D1",0,0
"ATP6V0E1",0,0
"ATP6V1A",0,0
"ATP6V1B1",0,0
"ATP6V1B2",0,0
"ATP6V1C1",0,0
"ATP6V1D",0,0
"ATP6V1E1",0,0
"ATP6V1G1",0,0
"ATP6V1G2",0,0
"ATP6V1H",0,0
"ATP7A",0,0.0152380952380952
"ATP7B",0,0
"ATP8A1",0,0
"ATP8A2",0,0
"ATP8B2",0,0
"ATP8B3",0,0
"ATPAF2",0,0
"ATR",0,0
"ATRN",0,0
"ATRNL1",0,0
"ATRX",0,0
"ATXN1",0,0
"ATXN10",0,0.0155909090909091
"ATXN2",0,0
"ATXN3",0,0.0238095238095238
"ATXN7",0,0
"ATXN8OS",0,0
"AUH",0,0
"AUP1",0,0
"AURKA",0,0
"AURKAIP1",0,0
"AURKB",0,0
"AURKC",0,0
"AVEN",0,0
"AVIL",0,0
"AVP",0,0
"AVPI1",0,0
"AVPR1A",0,0
"AVPR1B",0,0
"AVPR2",0,0
"AXIN1",0,0
"AXL",0,0
"AZGP1",0,0
"AZI2",0,0
"AZIN1",0,0
"AZU1",0,0
"B2M",0,0
"B3GALNT1",0,0
"B3GALT1",0,0
"B3GALT2",0,0
"B3GALT5",0,0
"B3GAT1",0,0
"B3GAT3",0,0
"B3GNT3",0,0
"B3GNT4",0,0
"B3GNTL1",0,0
"B4GALT1",0,0
"B4GALT2",0,0
"B4GALT3",0,0
"B4GALT4",0,0
"B4GALT5",0,0
"B4GALT6",0,0
"B4GALT7",0,0
"BAAT",0,0
"BACE1",0,0
"BACH1",0,0
"BACH2",0,0
"BAD",0,0
"BAG3",0,0
"BAG4",0,0
"BAG5",0,0
"BAHD1",0,0
"BAIAP3",0,0
"BAMBI",0,0
"BANF1",0,0
"BANK1",0,0
"BANP",0,0
"BARD1",0,0
"BARX1",0,0
"BARX2",0,0
"BASP1",0,0
"BATF",0,0
"BAX",0,0
"BAZ1A",0,0
"BAZ1B",0,0
"BAZ2A",0,0
"BAZ2B",0,0
"BBOX1",0,0
"BBS1",0,0
"BBS7",0,0
"BBS9",0,0.00342857142857143
"BBX",0,0
"BCAM",0,0
"BCAN",0,0
"BCAP29",0,0
"BCAP31",0,0
"BCAS1",0,0
"BCAS2",0,0
"BCAS3",0,0
"BCAT1",0,0
"BCAT2",0,0
"BCCIP",0,0
"BCHE",0,0
"BCKDHB",0,0
"BCKDK",0,0
"BCL10",0,0
"BCL11A",0,0
"BCL11B",0,0
"BCL2",0,0
"BCL2A1",0,0
"BCL2L10",0,0
"BCL2L11",0,0
"BCL2L13",0,0
"BCL2L14",0,0
"BCL2L2",0,0
"BCL6",0,0
"BCL7A",0,0
"BCL7C",0,0
"BCL9",0,0
"BCLAF1",0,0
"BCOR",0,0
"BCORL1",0,0
"BCR",0,0
"BCS1L",0,0
"BDH2",0,0
"BDKRB1",0,0
"BDKRB2",0,0
"BDNF",0,0
"BECN1",0,0
"BET1",0,0
"BET1L",0,0
"BFAR",0,0
"BFSP1",0,0.00379072681704261
"BFSP2",0,0
"BGN",0,0
"BHMT",0,0
"BHMT2",0,0
"BICC1",0,0
"BICD1",0,0
"BICD2",0,0
"BID",0,0
"BIK",0,0
"BIN1",0,0
"BIN2",0,0
"BIN3",0,0
"BIRC2",0,0
"BIRC3",0,0
"BIRC5",0,0
"BIRC7",0,0
"BLK",0,0
"BLM",0,0
"BLMH",0,0
"BLNK",0,0
"BLOC1S1",0,0
"BLVRA",0,0
"BLVRB",0,0
"BMP1",0,0
"BMP10",0,0.00192592592592592
"BMP15",0,0
"BMP2",0,0
"BMP3",0,0
"BMP5",0,0
"BMP6",0,0.0032
"BMP7",0,0
"BMP8A",0,0
"BMP8B",0,0
"BMPR1A",0,0
"BMPR1B",0,0
"BMPR2",0,0.00375
"BMX",0,0
"BNC1",0,0
"BNIP2",0,0
"BNIP3",0,0
"BOLA1",0,0
"BPGM",0,0
"BPHL",0,0
"BRAP",0,0
"BRCA2",0,0.00393333333333334
"BRD1",0,0
"BRD2",0,0
"BRD4",0,0
"BRD8",0,0
"BRD9",0,0
"BRDT",0,0
"BRF1",0,0
"BRF2",0,0
"BRIP1",0,0.00266666666666667
"BRPF1",0,0
"BRSK2",0,0
"BRWD1",0,0
"BSDC1",0,0
"BSG",0,0
"BSN",0,0
"BST1",0,0
"BST2",0,0
"BTAF1",0,0
"BTBD3",0,0
"BTBD7",0,0
"BTC",0,0.00393442622950819
"BTD",0,0
"BTF3",0,0
"BTG1",0,0
"BTG2",0,0
"BTG3",0,0
"BTG4",0,0
"BTK",0,0
"BTN1A1",0,0
"BTN2A1",0,0
"BTN2A2",0,0
"BTN3A1",0,0
"BTN3A2",0,0
"BTN3A3",0,0
"BTNL2",0,0
"BTNL3",0,0.00355555555555556
"BTNL8",0,0
"BTRC",0,0
"BUB1",0,0
"BUB1B",0,0
"BUB3",0,0
"BYSL",0,0
"BZW2",0,0
"C10orf88",0,0
"C10orf95",0,0
"C11orf16",0,0
"C11orf24",0,0
"C12orf43",0,0
"C14orf93",0,0
"C15orf39",0,0
"C17orf75",0,0
"C1GALT1",0,0
"C1GALT1C1",0,0.00391836734693878
"C1QA",0,0
"C1QB",0,0
"C1QBP",0,0
"C1QL1",0,0
"C1QTNF3",0,0
"C1R",0,0
"C1RL",0,0
"C1S",0,0
"C1orf105",0,0
"C1orf116",0,0
"C1orf159",0,0
"C1orf21",0,0
"C1orf35",0,0
"C1orf50",0,0
"C1orf56",0,0
"C2",0,0
"C21orf91",0,0
"C3",0,0
"C3AR1",0,0
"C3orf18",0,0
"C3orf36",0,0
"C3orf52",0,0
"C4BPA",0,0
"C4BPB",0,0
"C5AR1",0,0
"C5orf15",0,0
"C6orf120",0,0
"C6orf47",0,0
"C6orf62",0,0
"C8A",0,0
"C8B",0,0
"C8G",0,0
"C8orf33",0,0
"C8orf44",0,0
"C9",0,0.0109326145552561
"C9orf40",0,0.010541910331384
"C9orf78",0,0
"CA1",0,0
"CA10",0,0
"CA12",0,0
"CA14",0,0
"CA2",0,0
"CA3",0,0
"CA5A",0,0
"CA5B",0,0
"CA6",0,0
"CA7",0,0
"CA8",0,0
"CA9",0,0
"CAB39",0,0
"CAB39L",0,0
"CABIN1",0,0
"CABP1",0,0
"CABP2",0,0
"CABP5",0,0
"CABYR",0,0
"CACNA1C",0,0
"CACNA1D",0,0
"CACNA1E",0,0
"CACNA1F",0,0
"CACNA1G",0,0
"CACNA1H",0,0
"CACNA1I",0,0
"CACNA1S",0,0
"CACNA2D1",0,0
"CACNA2D3",0,0
"CACNB1",0,0
"CACNB2",0,0
"CACNB3",0,0.0082
"CACNB4",0,0
"CACNG1",0,0
"CACNG2",0,0
"CACNG3",0,0
"CACNG4",0,0
"CACNG5",0,0
"CACYBP",0,0
"CAD",0,0.00392307692307692
"CADPS",0,0
"CADPS2",0,0
"CALB1",0,0
"CALCA",0,0
"CALCB",0,0
"CALCOCO1",0,0.0267218327649362
"CALCOCO2",0,0
"CALCR",0,0
"CALCRL",0,0
"CALM1",0,0
"CALML3",0,0
"CALML4",0,0
"CALML5",0,0
"CALR",0,0
"CALU",0,0
"CAMK1",0,0
"CAMK1G",0,0
"CAMK2A",0,0
"CAMK2B",0,0
"CAMK2G",0,0
"CAMK2N1",0,0.00685714285714286
"CAMK4",0,0
"CAMKK2",0,0
"CAMKV",0,0
"CAMP",0,0
"CAMSAP1",0,0
"CAMTA1",0,0
"CAND1",0,0
"CAND2",0,0
"CANT1",0,0
"CANX",0,0
"CAP1",0,0
"CAPG",0,0
"CAPN1",0,0
"CAPN10",0,0
"CAPN11",0,0
"CAPN2",0,0
"CAPN3",0,0
"CAPN7",0,0
"CAPN9",0,0
"CAPNS1",0,0
"CAPZA2",0,0
"CAPZB",0,0
"CARD10",0,0
"CARD14",0,0
"CARD8",0,0
"CARF",0,0
"CARHSP1",0,0
"CARM1",0,0
"CASD1",0,0.00818181818181819
"CASK",0,0
"CASKIN2",0,0
"CASP1",0,0
"CASP2",0,0
"CASP3",0,0
"CASP4",0,0
"CASP5",0,0
"CASP6",0,0
"CASP7",0,0
"CASP8",0,0
"CASP8AP2",0,0
"CASP9",0,0
"CASQ1",0,0
"CASQ2",0,0
"CASR",0,0
"CAST",0,0
"CAT",0,0
"CAV1",0,0.00733333333333334
"CAV2",0,0.00770370370370371
"CAV3",0,0
"CBFA2T2",0,0
"CBFA2T3",0,0
"CBFB",0,0
"CBL",0,0
"CBLB",0,0
"CBLC",0,0
"CBLL1",0,0
"CBLN1",0,0
"CBR1",0,0
"CBR3",0,0
"CBR4",0,0
"CBX3",0,0.003
"CBX5",0,0
"CBX6",0,0
"CBX7",0,0
"CBX8",0,0
"CBY1",0,0
"CC2D1A",0,0
"CCDC121",0,0
"CCDC22",0,0
"CCDC25",0,0
"CCDC28A",0,0
"CCDC28B",0,0
"CCDC33",0,0
"CCDC47",0,0
"CCDC51",0,0
"CCDC6",0,0.00622222222222222
"CCDC68",0,0
"CCDC7",0,0
"CCDC9",0,0
"CCDC90B",0,0
"CCDC91",0,0
"CCHCR1",0,0
"CCIN",0,0
"CCKAR",0,0
"CCKBR",0,0
"CCL1",0,0
"CCL11",0,0
"CCL13",0,0.0293486470518729
"CCL16",0,0
"CCL17",0,0
"CCL19",0,0
"CCL2",0,0
"CCL20",0,0
"CCL21",0,0.00761904761904762
"CCL22",0,0
"CCL23",0,0.0073504125054277
"CCL24",0,0
"CCL25",0,0
"CCL27",0,0
"CCL5",0,0
"CCL7",0,0
"CCL8",0,0
"CCNA1",0,0
"CCNA2",0,0.0039245283018868
"CCNB1",0,0
"CCNB1IP1",0,0
"CCNC",0,0
"CCND1",0,0
"CCND2",0,0
"CCND3",0,0
"CCNE1",0,0
"CCNE2",0,0
"CCNF",0,0
"CCNG1",0,0
"CCNH",0,0
"CCNI",0,0
"CCNJ",0,0
"CCNK",0,0
"CCNL1",0,0
"CCNL2",0,0
"CCNT1",0,0
"CCNT2",0,0
"CCPG1",0,0
"CCR1",0,0
"CCR10",0,0
"CCR2",0,0
"CCR3",0,0
"CCR4",0,0
"CCR5",0,0
"CCR6",0,0
"CCR8",0,0
"CCR9",0,0
"CCRL2",0,0
"CCT2",0,0
"CCT4",0,0.00993788819875776
"CCT5",0,0.00533333333333333
"CCT6A",0,0
